id,title,amount,category,date,description,predicted_category,confidence_score,is_user_corrected,source
kaggle_1470,Cost attorney.,1198.04,Transport,2024-11-20,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1471,Day fact modern.,385.26,Other,2024-11-20,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1472,Happy action.,795.56,Shopping,2024-11-22,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1474,Western tend candidate day.,850.26,Utilities,2024-11-24,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1475,City offer financial data.,576.51,Transport,2024-11-24,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1476,Cut yard knowledge.,831.68,Transport,2024-11-24,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1477,Space moment travel these least.,281.88,Utilities,2024-11-25,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1479,Red republican father party.,383.7,Other,2024-11-25,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1482,Project at risk.,1456.94,Other,2024-11-30,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1483,In seven building hard.,39.3,Utilities,2024-12-02,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1484,Short for late education.,630.04,Shopping,2024-12-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1485,Left available.,932.73,Other,2024-12-06,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1486,Gas human create also.,169.64,Other,2024-12-09,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1487,Remember carry.,121.52,Utilities,2024-12-11,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1488,Leave bar prevent require.,1090.95,Utilities,2024-12-12,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1490,Beyond family movement hospital back.,1949.45,Utilities,2024-12-15,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1491,Child group describe.,1544.74,Shopping,2024-12-16,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1492,Democratic recent student specific political.,406.37,Food,2024-12-19,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1493,Real know our any.,1047.07,Utilities,2024-12-19,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1494,Up hear draw.,784.35,Other,2024-12-21,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1495,Instead writer.,325.64,Other,2024-12-23,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1496,Quite as when.,514.09,Utilities,2024-12-28,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1497,Right analysis mention.,727.25,Entertainment,2024-12-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1499,Discussion black follow.,655.78,Shopping,2024-12-29,Original Category: Shopping,,1.0,0,kaggle_dataset
